data_source,feature_description,feature_name,product_line,referrer_url,url
html,"Get a complete view of your customers, including activity history, key contacts, customer communications, and internal account discussions.",Account and Contact Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Deliver more efficient support by routing cases to the right agent.,Omni-Channel Routing (Basic),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,"Access knowledge articles and FAQ pages to provide excellent customer service, faster.",Knowledge (Read-Only),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Deliver more efficient support by routing cases to the right agent.,Omni-Channel Routing (Basic),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,"Combine data from multiple quotes, orders, and contract amendments into one consolidated invoice.",Consolidation Invoicing,CPQ & Billing,https://www.salesforce.com/editions-pricing/sales-cloud/,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/
html,Automatically calculate and include taxes on invoices. Manage taxes on the invoice line level to account for different tax codes and exemptions.,Tax Management,CPQ & Billing,https://www.salesforce.com/editions-pricing/sales-cloud/,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/
html,"Track, filter, and qualify new prospective customers.",Lead Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Manage and track marketing campaigns across all channels. Make more informed decisions and see their impact on your sales pipeline.,Campaign Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Create form emails to communicate consistently with customers and prospects.,Email Templates,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,N/A,Web and Email Case Capture,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,N/A,Case Email Auto-Response,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Improve campaign ROI metrics. Allocate revenue share across campaign touches on an opportunity.,Campaign Influence,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,"Get a complete view of your customers, including activity history, key contacts, customer communications, and internal account discussions.",Account and Contact Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,"Create and manage content to enable agents and customers to find the right answer, faster.",Knowledge (Read-Write),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,N/A,Case Milestone Tracker,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,Let your partners register leads via your website with integrated web-to-lead capture.,Lead Registration,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,Improve campaign ROI metrics. Allocate revenue share across campaign touches on an opportunity.,Campaign Influence,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Track key details about every deal, such as stage, quotes, products, and more.",Opportunity Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,N/A,Omni-Channel Supervisor,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,N/A,Omni-Channel Supervisor,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,"Create and manage content to enable agents and customers to find the right answer, faster.",Knowledge (Read-Write),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,"Create PDF or HTML email invoices, statements, or receipts and send them to customers.",Invoice Presentation,CPQ & Billing,https://www.salesforce.com/editions-pricing/sales-cloud/,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/
html,Accurately track and manage invoice credits made after an invoice is posted.,Invoice Credit Notes,CPQ & Billing,https://www.salesforce.com/editions-pricing/sales-cloud/,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/
html,Route hot leads to the right reps and view the impact of your marketing activities on your sales pipeline.,Lead Assignment and Routing,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,"Improve CRM data quality by preventing duplicates, so data is more usable, reliable, and relevant.",Duplicate Blocking,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Configure business rules to determine how engaged a prospect is with your brand.,Rules-Based Lead Scoring,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Let your partners register leads via your website with integrated web-to-lead capture.,Lead Registration,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,N/A,Case Escalation Rules and Queues,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,"Track key details about every deal, such as stage, quotes, products, and more.",Opportunity Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Easily personalize your team’s sales milestones with a sales path.,Customizable Sales Process,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Easily integrate Service Cloud with all of the most popular telephony systems.,Computer Telephony Integration (CTI),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,"Lightning Dialer for Essentials includes inbound and outbound calling, routing, and business hour settings.",Phone,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,"Get a complete view of your customers, including activity history, key contacts, customer communications, and internal account discussions.",Account and Contact Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Track key details about every deal, such as stage, quotes, products, and more.",Opportunity Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,Easily personalize your team’s sales milestones with a sales path.,Customizable Sales Process,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Get the complete view of all customer engagement in one place.,"Task Management, Activity Feed",Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,"Create and manage content to enable agents and customers to find the right answer, faster.",Knowledge (Read-Write),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,N/A,Case Milestone Tracker,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,N/A,Case Milestone Tracker,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Easily integrate Service Cloud with all of the most popular telephony systems.,Computer Telephony Integration (CTI),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
